Bewertung_ID,Klinik_ID,Name_Klinik,Bewertung_Datum,Sternebewertung,Textuelle_Bewertung,Likes
26,11,KRH Klinikum Lehrte,vor einem Jahr,5,"Ich hatte nur wenig Wartezeit und es herrschte eine absolut entspannte Atmosphäre zwischen den Ärzten, Angestellten und mir :-)
Die Diagnose hat mir absolut nicht gefallen dennoch bin ich mit einem lächeln aus dem KH wieder raus.

Auch nach der Behandlung (ein paar Tage später) wurde ich telefonisch 1A beraten.

Vielen Dank :-)",1
27,11,KRH Klinikum Lehrte,vor 2 Jahren,5,"Mann kann nicht bedanken sagen für die Krankenschwestern,die sind einfach so nett, ich bin sehr zufrieden das ich hier war. Ich will einfach sagen vielen Dank für alles ☺️☺️",3
28,11,KRH Klinikum Lehrte,vor einem Jahr,5,"Abteilung Nukleamedizin - Schildrüse
super nettes Personal, Dr. Harmann ist nur zu empfehlen,, er geht auf die Patienten ein und nimmt sich auch wirklich die Zeit, alles genauestens zu erklären, fühle mich dort sehr gut aufgehoben.",1
29,11,KRH Klinikum Lehrte,vor 2 Jahren,5,Sehr nette und kompetente Schwestern. Die Räumlichkeiten sind überschaubar und sehr gepflegt. Im wunderschönen Krankenhausgarten findet man Ruhe und Anregungen für zu Haus.,3
30,11,KRH Klinikum Lehrte,vor einem Jahr,5,Danke an das Personal  der Station 6 .liebevolle Betreuung  zuvorkommend und immer wurde auf alles sofort reagiert..Ärzte top besonders Frau Hesse so eine herzliche Frau. danke auch an das Op Team  hab mich gut aufgehoben gefühlt und lustig wars auch 😂,0
31,11,KRH Klinikum Lehrte,vor 2 Jahren,3,Drei Sterne für die Schwestern und Pfleger! Das Essen ließ zu wünschen übrig und die Sauberkeit der Zimmer und des Bades war unter aller Sau. Auf der Station 4 soll man die Hände beim kommen und gehen desinfizieren und in dem Zimmer ist alles dreckig.,2
32,11,KRH Klinikum Lehrte,vor einem Jahr,5,"Station 6 : Sehr nette Schwestern immer freundlich und hilfsbereit.
Das Essen:
Daumen hoch. War gut.
Einen großen Dank an die Ärzte besonders Dr. Koithan aus der Praxis
Wirbelsäulenzentrum Hannover
Luisenstraße.
Mit Schmerzen in das Krankenhaus und ohne Schmerzen verlassen. Eine Operation würde ich dort immer wieder wagen.
Besonders empfehlenswert.

Herzlichst
Hochzeitstauben Gleitz.",1
33,11,KRH Klinikum Lehrte,vor einem Jahr,5,Trotz sress  im  Notaufnahme super nette Schwestern und nette Ärztin danke für eure Hilfe,1
34,11,KRH Klinikum Lehrte,vor 2 Jahren,3,"Gute und freundliche Beschäftigte! Es bemühen sich alle, dass es insbesondere den jüngsten Patienten schnell wieder besser geht.",0
35,11,KRH Klinikum Lehrte,vor 7 Monaten,5,Sehr nette Mitarbeiter,0
36,11,KRH Klinikum Lehrte,vor 2 Jahren,2,5 Std auf die Entlassungspapiere gewartet als ob man nix anderes zu tun hätte,0
37,11,KRH Klinikum Lehrte,vor 5 Jahren,1,"Teils sehr unfreundliches Personal. Bei einem Notfall sucht man eine Krankenschwester auf der Station vergebens. Bis eine Schwester zu einem Notfall mit akuter Atemnot (sogar das EKG piepte schon, wegen Herzrasen) kam dauerte 15 Minuten, obwohl sie wusste was los war. Bis ein Arzt kam gut 25 Minuten.  Innerhalb einer Minute waren die wieder weg. Nie wieder.",1
38,11,KRH Klinikum Lehrte,vor 2 Jahren,1,"Station 6: nicht alle dort sind unfreundlich, Ärger unter den Schwestern wird in Gegenwart des Patienten ausgetragen. Als Raucher und auch noch Übergewicht ist man Patient zweiter Klasse. Uninteressant, dass die Patientenakte über einen enormen Gewichtsverlust zu berichten hat, uninteressant dass der rauchende Patient gar nicht rauchen wollte, es wird einfach unterstellt. Um die Frage des Arztes an mich hier zu beantworten: was mir ein längerer Aufenthalt im Krankenhaus gebracht hätte, ich hätte Ruhe zum Gesunden gehabt, ich hätte meiner überstrapazierten Lunge nicht die Baustellenluft bei mir zu Hause aussetzen müssen. Ach,das wusste der werte Herr Doktor nicht? Wie auch, Antworten waren nicht erwünscht. Ganz ehrlich? Wäre ich nicht in den Park mal hinaus, dann wäre mir dieser feine Doktor nämlich mit dem Übergewicht gekommen und dass ich zu faul wäre, mich zu bewegen! Übrigens unverantwortlich,einen Patienten mit gerade mal so kurierter Influenza nach Hause zu schicken, während diese im Krankenhaus zur Isolation führt.",1
39,11,KRH Klinikum Lehrte,vor 2 Jahren,4,"Auf Station 5 waren alle top. Alles gut erklärt, freundlich. Bisschen lange auf einen Arzt gewartet wegen der Entlassung, aber das ist nur nervig.",1
40,11,KRH Klinikum Lehrte,vor 2 Jahren,5,"Hallo zusammen,
ich war am Sonntag gegen Mittag in der Notaufnahme. Die Empfangsdame leitete uns in den nächsten Bereich, wo eine Dame unsere Daten erfasste. Anschließend ging es auch schon zu einer sehr freundlichen, symphatischen, wie kompetenten Ärztin. Sie hörte mir aufmerksam zu, erfasste sofort um was es ging und verschrieb mir entspr. Medizin. Ich habe mich zu jeder Zeit ernst genommen und bestens informiert gefühlt. Vielen Dank dafür! Deshalb ganze 5 Sterne für meine Erfahrung :-)

Ich habe mir allerdings auch die Stimmen meiner Vorredner durchgelesen und bin schockiert, über die - sich oft ähnelnden - schlechten Erfahrungen. Das finde ich sehr schade...
LG If",2
41,11,KRH Klinikum Lehrte,vor 2 Jahren,1,"Sehr unfreundlicher und unkompetenter Empfang in der Notaufnahme, nehmen Probleme des Patienten überhaupt nicht ernst, am liebsten 0 Sterne",5
42,11,KRH Klinikum Lehrte,vor 4 Jahren,4,"War gestern Abend (nach 20Uhr) wegen Verdachts auf Lungenentzündung dort.
Ohne Wartezeit wurde sich mir gewidmet. Zügig und freundlich war die Behandlung.
Insgesamt 4 verschiedene Ärztinnen/Schwestern hatten sich um mich gekümmert.
Ich hatte gestern absolut nichts zu bemängeln.
Natürlich steckt man nicht drin, wie es zu einer anderen Zeit, an einem anderen Tag, mit anderem Personal ausgeschaut hätte...
Die Wartezeit richtet sich nunmal nach herein kommenden Notfällen und das hat niemand in der Hand und kann nicht geplant werden, wieviel Zeit es beansprucht. Ich hatte gestern wahrscheinlich Glück gehabt...",4
43,11,KRH Klinikum Lehrte,vor 2 Jahren,5,Gemütliches kleines Krankenhaus mit eigener Dialysestation,1
44,11,KRH Klinikum Lehrte,vor 3 Jahren,3,"Meine ehrliche Meinung eine Magenspieglung  ohne kurz Narkose  obwohl diese ausdrücklich  gewünscht war, hat mich ziemlich wütend gemacht. Aber ich hab es auch so überstanden.
Die Schwester die mich anschließend  betreute würde ich sofort 5 Sterne geben. Sie war stehts freundlich und fürsorgliche, ließ mir aber auch Zeit für mich.
Der Arzt  ließ nicht lange auf warten, beantwortet meine Fragen und erklärte mir alles verständlich. Sogar mein Wunsch nach einer Infusion wurde schnell erfüllt.
Das Zimmer war in Ordnung nur was mir aufgefallen ist es hatte keine Dusche dafür aber Wc und Waschbecken . Da ich aber nur zur ambulanten  Untersuchungen  da war störte mich das wenig.
Ich würde mich dort wieder behandeln lassen nur eben noch deutlicher klar machen was ich möchte und was nicht.",1
45,11,KRH Klinikum Lehrte,vor 3 Jahren,4,Super Ärzteteam und nette Krankenschwestern und Pfleger.,1
46,11,KRH Klinikum Lehrte,vor 3 Jahren,5,Hier wird man als Patient wahrgenommen im Gegensatz zur MHH und das Personal ist sehr freundlich.,0
47,11,KRH Klinikum Lehrte,vor 4 Jahren,3,"3 Punkte für die netten Schwestern auf Station 5. Haben sogar extra Essen gemacht wenn man zwischendurch Hunger hatte und noch eine Portion zu Mittag wenn es nicht reichte.
Das Krankenhausessen an sich war nicht wirklich gut, oft versalzen was ja für viele Krankheiten recht schlecht ist.
Die Dusche auf der Station ist auch witzig. Man stellt seine Sachen auf der einen Seite ab, duscht, will sich anziehen und alles steht unter Wasser. Gleiche Bodenhöhe.
Ansonsten scheinen die Ärzte und Mitarbeiter engagiert, es macht aber alles den Eindruck von Wollen-aber nicht so gut können wie man will wegen den Umständen. Altes Krankenhaus und wenig Geld. So kam es rüber. Wäre schade wenn die Mitarbeiter wegen sowas demotiviert werden.",1
48,11,KRH Klinikum Lehrte,vor 6 Jahren,1,"Patienten mit Atemnot auf der Station, die mehrfach klingeln, werden vom Pflegepersonal ignoriert. Pflegepersonal absolout unfreundlich, unmotiviert und .

Keine Kommunikation zwischen Patienten, Pflegepersonal und den Ärzten.
Am besten sind die Pfleger: "" Die Ärzte haben keine AHnung von usnerem Job, die sollen Ihr Ding machen, wir sollen die Pflege machen.""

Das schlimmste Krankenhaus, was es in der Region gibt.

4Bett Zimmer. 2 Fernseher. Lautsprecher. Ton über Kopfhörer nicht möglich. Sehr gut, wenn 2 verschiedene Programme laufen.
Das hat eigentlich keinen Stern verdient.

MEIDEN MEIDEN MEIDEN !!!!!!!!!!!",1
49,11,KRH Klinikum Lehrte,vor 3 Jahren,3,"Unfreundlicher Pförtner, Behandlung soweit ""okay"".",0
50,11,KRH Klinikum Lehrte,vor 3 Jahren,5,"Mein Sohn wurde heute ambulant  (HNO)
Operiert.......und ich muss wirklich sagen ....WELTKLASSE das komplette Personal!!! Sehr einfühlsam, gehen auf die Kinder und Eltern ein. Sehr freundlich und zuvorkommend.  Ich habe mit unserm großen in anderen kh durch wech,  nur schlechte erfahrungen und war mit unserem kleinen sehr skeptisch...... aber , würde immer wieder genau hier hingehen ! Danke für alles ans    Team . Lg Sommer",5
51,11,KRH Klinikum Lehrte,vor 2 Jahren,1,"Unfreundliches Personal, viel zu lange warte Zeiten für eine ""Notfall Station""",2
52,11,KRH Klinikum Lehrte,vor 4 Jahren,3,"betreung und pflege war gut
essen war sehr schlecht alles schmeckt  gleich
1 stunde nach meiner entlassung viel mir auf das ich mein ladegerät in der steckdose vergessen hatte .ich rief gleich an  tja vom ladegerät keine spur weg ist es. ich lag in einem 2 bettzimmer mit einer 90 jährigen patient .",1
53,11,KRH Klinikum Lehrte,vor 4 Jahren,1,"Ganz schlecht!! Nachdem mein freund am Samstag abend mit ner fistel kam wurde er wieder weggeschickt mit den Worten das er am Sonntag früh operiert wird.  Am Sonntag morgen waren wir 8 Uhr da, nach 10 min durften wir wieder gehen weil es nach seiner Meinung nach nicht mehr notwendig ist. Er solle aber am Montag wieder um 8 Uhr nüchtern kommen da würde dann bei der op geschaut werden. Iwann um 15 Uhr wurde er dann operiert. Es wurde noch nicht mal eine Info gegeben das es sich aufgrund eines notfalls verzögert ""unding""! Er hatte sich beschwert bla bla
Hat sich abend schließlich selber entlassen.  Zur nachkontrolle wo er am Dienstag morgen hin sollte. Er war halb 8 da. Zwei Stunden später wird ihm gesagt das er hier nicht behandelt wird aufgrund dessen das er sich früher entlassen hat. Der Arzt möchte ihn deswegen nicht untersuchen. Patienten Betreuung ist auch gleich null! Niemand kümmert dich oder klärt iwo etwas auf. Ganz ganz mies!!!!!",2
54,11,KRH Klinikum Lehrte,vor 4 Jahren,3,Der Krankenhaus ist besser als in Laatzen.,0
55,11,KRH Klinikum Lehrte,vor 7 Jahren,2,"Unmotivierte Mitarbeiter, Fehldiagnosen und lange Wartezeiten. Da fahr ich lieber in die MHH",0
56,11,KRH Klinikum Lehrte,vor 3 Jahren,1,"Die Patienten werden nicht gut genug behandelt und wenn der schöne Notfall Knopf gedrückt wird heißt es nur ""Wir haben hier keine Wundermittel""",1
57,11,KRH Klinikum Lehrte,vor 4 Jahren,1,"unmöglich wie man vom Personal behandelt wird
Sollte man sich definitiv vielleicht mal fragen wie die zu ihrem Job gekommen sind unfreundlich, lästern über ihre Patienten
scheußlich",0
58,11,KRH Klinikum Lehrte,vor einem Jahr,5,,0
59,11,KRH Klinikum Lehrte,vor 4 Jahren,1,,0
60,11,KRH Klinikum Lehrte,vor 4 Jahren,4,,0
61,11,KRH Klinikum Lehrte,vor 4 Jahren,1,,0
62,11,KRH Klinikum Lehrte,vor 3 Jahren,4,,0
63,11,KRH Klinikum Lehrte,vor 4 Jahren,3,,0
64,11,KRH Klinikum Lehrte,vor 2 Monaten,5,,0
65,11,KRH Klinikum Lehrte,vor 2 Monaten,4,,0
66,11,KRH Klinikum Lehrte,vor 2 Jahren,5,,0
67,11,KRH Klinikum Lehrte,vor einem Jahr,4,,0
68,11,KRH Klinikum Lehrte,vor 2 Jahren,1,,0
69,11,KRH Klinikum Lehrte,vor 8 Monaten,5,,0
70,11,KRH Klinikum Lehrte,vor 2 Jahren,3,,0
71,11,KRH Klinikum Lehrte,vor 3 Jahren,5,,0
72,11,KRH Klinikum Lehrte,vor 4 Jahren,2,,0
73,11,KRH Klinikum Lehrte,vor einem Jahr,5,,0
74,11,KRH Klinikum Lehrte,vor 3 Jahren,4,,0
75,11,KRH Klinikum Lehrte,vor 6 Jahren,2,,0
76,11,KRH Klinikum Lehrte,vor 6 Monaten,4,,0
77,11,KRH Klinikum Lehrte,vor 4 Jahren,1,,0
78,11,KRH Klinikum Lehrte,vor einem Jahr,1,,0
79,11,KRH Klinikum Lehrte,vor 3 Jahren,5,,0
80,11,KRH Klinikum Lehrte,vor 6 Monaten,4,,0
81,11,KRH Klinikum Lehrte,vor 4 Jahren,5,,0
82,11,KRH Klinikum Lehrte,vor einem Jahr,5,,0
83,11,KRH Klinikum Lehrte,vor 5 Jahren,1,,0
84,11,KRH Klinikum Lehrte,vor 4 Monaten,1,,0
85,11,KRH Klinikum Lehrte,vor einem Jahr,5,,0
86,11,KRH Klinikum Lehrte,vor einem Jahr,1,,0
87,11,KRH Klinikum Lehrte,vor 3 Jahren,4,,0
1,22,Marienhospital Papenburg,vor 5 Monaten,5,"Das mit dem weniger Fleisch essen stimmt.
Dann wiegst du weniger.
Lebst gesünder.
Und kriegst auch nicht so leicht einen Hexenschuss.
Das war für die Zukunft gedacht.
In dem Moment hilft dir das natürlich nicht.
:D
Aber der Rat an sich ist gut.",0
2,22,Marienhospital Papenburg,vor 2 Jahren,1,"Ich kam mit einem Hexenschuss fast im Vierfüsslerstand zur Notfallaufnahme . Statt Schmerzmittel gab es einen Rat weniger Fleisch zu essen, da sich das negativ auf Gelenke auswirkt... Manchmal sind roboter und programme doch intelligenter als manche “Fachkräfte”...",1
3,22,Marienhospital Papenburg,vor 6 Monaten,1,,0
4,22,Marienhospital Papenburg,vor 7 Monaten,5,,0
1,18,OsteMed Klinik Bremervörde,vor 4 Tagen,5,"Ich bin sehr zufrieden. Sowohl die Ärzte als auch die Schwestern sind sehr freundlich und kompetent. Wenn man hier so manche Bewertung sieht, fragt man sich ob die wirklich Objektiv sind. Dazu würde mich mal deren Verhalten zu dem Zeitpunkt interessieren.  Selbst am Wochenende und zu später Stunde waren die Ärzte für einen da. Die Schwestern natürlich 24/7.
Danke nochmal. Speziell an das Personal der U2",0
2,18,OsteMed Klinik Bremervörde,vor einem Monat,5,"Heute bin ich ins Krankenhaus nach Bremervörde gegangen, weil ich mir bei der Arbeit eine Schnittverletzung zugefügt habe. Alles lief total schnell und unkompliziert ab. Ich musste kaum warten und die Ärzte und Pfleger mit denen ich zu tun hatte waren ausgesprochen freundlich! Tolles Krankenhaus, dankeschön!",0
3,18,OsteMed Klinik Bremervörde,vor 5 Monaten,5,"War zwar nur zwei Tage hier, aber ich habe mich total wohl gefühlt. Nette Ärzte, nette Schwestern. Die Patientenzimmer sind modern und zweckmässig eingerichtet.",0
4,18,OsteMed Klinik Bremervörde,vor 4 Monaten,5,"Wir waren hier zur Entbindung unseres Sohnes. Wir haben uns hier sehr wohl gefühlt. Alle waren nett, hilfsbereit und kompetent - Hebammen sowie Schwestern und Ärzte!  Die Schwestern haben sich beim Schichtwechsel immer neu vorgestellt. Immer wieder wurde angeboten zu klingeln wenn man Hilfe benötigt. Wir können das Krankenhaus nur weiterempfehlen.",0
5,18,OsteMed Klinik Bremervörde,vor 6 Monaten,5,"Super Krankenhaus!! Habe vor 3 Tagen dort entbunden und alle waren super nett und aufmerksam! Die Hebammen waren alle super nett, die Ärzte und Krankenschwestern eben so! Sehr Familienfreundlich alles! Die Krankenschwestern sind auf alle Wünsche eingegangen und waren sofort zur Hilfe. Die Hebammen eben so sie waren so nett und lieb und haben sich so toll um mich gekümmert. Ich kann jeden echt empfehlen dort zu entbinden! Wenn ich irgendwann ein zweites Kind bekommen sollte werde ich dort auch wieder entbinden!",0
6,18,OsteMed Klinik Bremervörde,vor einer Woche,1,"Vorsicht! Diese Klinik fixiert seine Patienten ohne Grund und behauptet dann anschließend, der Patient wäre aggressiv geworden. Absolute Frechheit. Zudem bekommt man, wenn man mit überdosis Beruhigungsmitteln eingeliefert wird noch mehr Beruhigungsmittel. Das nenne ich mal Mord. Diazipan auf Prometazin ist mal gar nicht gut. Oste Med will seine Patienten umbringen. Meine Freundin bekam bei einer OP eine absolute überdosis Narkosemittel. Dank der Krankenschwester, die danach eine Blutreinigung vorgenommen hatte, konnte das Leben noch gerettet werden. Wenn Sie sterben wollen, kann ich nur Oste Med empfehlen. Das sind die richtigen Mörder.",1
7,18,OsteMed Klinik Bremervörde,vor einem Monat,5,"Ich war schon öfter hier und ich habe mich immer gut aufgehoben gefühlt. Nun war ich wieder in der Klinik zur OP; ich dachte zuerst das es wegen Corona eher unruhig zugeht, aber das Gegenteil war der Fall. Trotz Pandemie waren Ärtze und Schwestern zuvorkommend wie bisher. Danke.",0
8,18,OsteMed Klinik Bremervörde,vor 7 Monaten,1,"Keine schwangeren Frauen dahin.
Mir wurde erzählt das etwas mit meinem Baby nicht stimmt und das ich nächste Woche einen Abgang kriegen werde.Ein Tag später war ich bei 2 verschiedenen Frauenärztin und beide meinten es sei alles super und deutet ganz bestimmt nicht auf ein Abgang.
Ich war schockiert das die mir im krankenhaus so eine Angst gemacht haben.",2
9,18,OsteMed Klinik Bremervörde,vor 3 Monaten,5,"War bereits 2 mal auf der Gyn Station. Das 1. Mal nach einer Fehlgeburt (vor etwas über 1 Jahr) und das 2. Mal zur Geburt unserer Tochter im November. Beide Male fühlte ich mich sehr gut aufgehoben und auch mein Mann wurde nicht allein gelassen, als ich in den OP ging, bzw. bei der Geburt. Wärend der Geburt wurde entschieden ein Kaiserschnitt durchzuführen, da die Herztöne des Kindes nachließen. Absolut richtige Entscheidung, da sich die Nabelschnur um den Hals und Schulter gelegt hatte, die Op habe ich super überstanden und auch die Narbe ist sehr gut verheilt. Schwestern, Schwesternschülerinnen, Hebammen und auch Ärzte sind sehr nett, hilfsbereit und immer gut gelaunt den Patienten gegenüber. Man wurde immer wieder darauf hingewiesen, dass man jederzeit die Klingel bedienen kann und auch Schmerzmittel erhalten könnte. Wenn ich mal klingeln musste, war immer jemand sofort da, musste also keine 5 min. warten. Mein Mann und ich können nur empfehlen hier zu entbinden. Das Klima ist sehr freundlich und die Ausstattung im Kreissaal ist recht heimisch.",0
